21 Jul 1972,_FYEAAAAMBAJ
28 Jul 1972,PFcEAAAAMBAJ
4 Aug 1972,KlcEAAAAMBAJ
11 Aug 1972,EVUEAAAAMBAJ
18 Aug 1972,O1QEAAAAMBAJ
25 Aug 1972,X1UEAAAAMBAJ
1 Sep 1972,H1cEAAAAMBAJ
8 Sep 1972,WlUEAAAAMBAJ
15 Sep 1972,9FQEAAAAMBAJ
22 Sep 1972,5VYEAAAAMBAJ
29 Sep 1972,RlcEAAAAMBAJ
6 Oct 1972,aVUEAAAAMBAJ
13 Oct 1972,yFYEAAAAMBAJ
20 Oct 1972,yVYEAAAAMBAJ
27 Oct 1972,ulYEAAAAMBAJ
3 Nov 1972,uVYEAAAAMBAJ
10 Nov 1972,8VQEAAAAMBAJ
17 Nov 1972,7FQEAAAAMBAJ
24 Nov 1972,3FQEAAAAMBAJ
1 Dec 1972,9VQEAAAAMBAJ
8 Dec 1972,-lQEAAAAMBAJ
15 Dec 1972,2VYEAAAAMBAJ
29 Dec 1972,R1cEAAAAMBAJ
